Ticker,Category,Info,Address,Link
KLB,Tài chính,"Trải qua nhiều năm hình thành và phát triển, Ngân hàng TMCP Kiên Long đã không ngừng nỗ lực xây dựng và phát huy những lợi thế của mình, từng bước khẳng định được vị thế vững chắc của mình trong hệ thống Ngân hàng Việt Nam, gặt hái được nhiều thành tựu và tạo được niềm tin với khách hàng, đối tác trong và ngoài nước.","40-42-44 Phạm Hồng Thái, thành phố Rạch Giá, tỉnh Kiên Giang",www.kienlongbank.com
KSH,Vật liệu cơ bản,"Hamico có bề dày lịch sử lâu dài, có uy tín lớn trong lĩnh vực khai thác khoáng sản với nhiều khách hàng truyền thống. Hơn bốn mươi năm qua, Hamico đã phấn đấu không ngừng để tồn tại ổn định và phát triển. Mặc dù có lợi thế độc quyền nhưng các công ty hoạt động trong ngành chịu sự ảnh hưởng rất lớn từ các chính sách nhà nước như định hướng phát triển ngành khoáng sản, những ưu đãi, khuyến khích hay hạn chế..., ảnh hưởng chi phí đầu vào cho quá trình khai thác. Đứng trước tình hình trên Hamico cũng đã có những kế hoạch phù hợp định hướng phát triển của Công ty với định hướng của ngành, chính sách của Nhà nước, và xu thế chung trên thế giới.","số 99 An Trạch, Quốc Tử Giám, Đống Đa, HN",Damac.com.vn
LMH,Dịch vụ tiêu dùng,"Công ty Cổ phần Landmark Holding (LMH) có tiền thân là Công ty cổ phần Dịch vụ Tổng hợp Dầu khí Thăng Long được thành lập vào năm 2012. Công ty hoạt động chủ yếu trong lĩnh vực kinh doanh dung môi, hóa chất kinh doanh xăng dầu và lĩnh vực kinh doanh bất động sản. LMH trở thành công ty đại chúng từ tháng 05/2018. LMH đã xây dựng được vị thế trong lĩnh vực kinh doanh dung môi, hóa chất với sản phẩm chủ lực là dung môi Naphtha, Solmix và Ethanol. Bên cạnh đó, Công ty còn tham gia tham gia phân phối, bán lẻ xăng dầu, cung cấp các dịch vụ thương mại đi kèm và kinh doanh bất động sản. LMH được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 10/2018.","số 45, An Phú, p. An Phú, Tp. Thủ Đức, Tp.HCM",www.quocteholding.vn
LPT,Công nghiệp,"Qua hơn mười năm xây dựng và phát triển, từ một cơ sở dạy nghề nhỏ, đến nay Lập Phương Thành đã trở thành Trung tâm hàng đầu tại Hải Dương với đầy đủ cơ sở vật chất đạt tiêu chuẩn quốc gia, là đơn vị đào tạo, sát hạch lái xe đạt cả 2 tiêu chí chất lượng và số lượng học viên đào tạo / năm. Lưu lượng hiện nay đơn vị được cấp phép là 2.999 học viên với quy mô đào tạo khoảng 8.600 học viên học lái xe ô tô các hạng B1, B2, C và 5.000 học viên học lái xe mô tô hạng A1 trong một năm.","822, Đại lộ Lê Thanh Nghị, P. Hải Tân, Tp. Hải Dương, Tỉnh Hải Dương",lapphuongthanh.vn
LTG,Vật liệu cơ bản,"Tập đoàn Lộc Trời vẫn tiếp tục giữ vững dẫn đầu trong lĩnh vực cung cấp dịch vụ nông nghiệp - chiếm lĩnh thị trường Việt Nam với hơn 20% thị phần ngành thuốc bảo vệ thực vật, là nhà phân phối hạt giống lớn thứ hai tại Việt Nam, tập trung phân phối lúa giống, giống bắp lai và các giống rau dưa khác. Kể từ năm 2010, Tập đoàn mở rộng mạnh mẽ sang lĩnh vực chế biến và kinh doanh gạo và trở thành nhà cung cấp dịch vụ nông nghiệp hàng đầu Việt Nam theo mô hình liên kết dọc. Công ty có năng lực quản lý hệ thống phân phối, quản lý tài chính, maketting phù hợp với mục tiêu, chiến lược kinh doanh cũng như thích ứng với điều kiện kinh doanh.","Số 23 đường Hà Hoàng Hổ, phường Mỹ Xuyên, thành phố Long Xuyên, tỉnh An Giang",www.loctroi.vn
MLS,Hàng tiêu dùng,"CTCP Chăn nuôi - Mitraco là một trong những đơn vị chăn nuôi có quy mô lớn nhất tại địa bàn tỉnh Hà Tĩnh và cả nước. Hiện nay, công ty đang sử dụng công nghệ chăn nuôi tiên tiến của Thái Lan, đảm bảo tối đa an toàn vệ sinh môi trường. Bên cạnh đó, Chăn nuôi - Mitraco áp dụng hình thức chăn nuôi khép kín bằng hệ thống quạt công nghiệp hút qua hệ thống làm mát giấy cooling, thiết bị chuồng trại của Công ty được nhập khẩu từ Tây Ban Nha, trong khi lợn giống cấp ông bà được nhập khẩu từ Thái Lan.","Xóm Vĩnh Cát, xã Lưu Vĩnh Sơn, huyện Thạch Hà, tỉnh Hà Tĩnh",www.channuoimitraco.com.vn
MPC,Hàng tiêu dùng,"Minh Phú là doanh nghiệp xuất khẩu thủy sản có kim ngạch xuất khẩu lớn nhất trong tất cả các doanh nghiệp xuất khẩu thủy sản của Việt Nam. Từ những năm 2000, Minh Phú đã vươn lên đứng đầu và luôn giữ vị trí này. Đặc biệt từ khi nhà máy Minh Phú - Hậu Giang đi vào hoạt động, kim ngạch của công ty đã bỏ xa các doanh nghiệp khác. Nếu xét riêng về ngành tôm, kim ngạch của Minh Phú bằng Ba doanh nghiệp đứng sau cộng lại và chiếm khoảng 17% tổng giá trị xuất khẩu Tôm của Việt Nam.","Khu công nghiệp phường 8 thành phố Cà Mau, Tỉnh Cà Mau.",www.minhphu.com
MSR,Vật liệu cơ bản,"Masan Tài Nguyên là nhà sản xuất vonfram lớn nhất bên ngoài Trung Quốc, Mỏ Núi Pháo, tọa lạc tại Tỉnh Thái Nguyên thuộc Miền Bắc Việt Nam, là mỏ vonfram mới đầu tiên được phát triển khai thác và sản xuất thành công trong 15 năm qua. Mỏ đã được các nhà phân tích hàng đầu trong ngành công nghiệp khai khoáng đánh giá là một trong những mỏ vonfram lớn nhất được xác định bên ngoài Trung Quốc, với trữ lượng quặng tiềm năng đã được chứng mình là 66 triệu tấn. Masan Tài Nguyên tin rằng với đội ngũ quản lý giàu kinh nghiệm của mình, thuận lợi trong việc tiếp cận mỏ, khả năng thực hiện các dự án vượt trội, các đối tác nước quốc tế và khả năng huy động vốn, Masan Tài Nguyên đã phát triển nền tảng thích hợp nhất các nguồn lực này và xây dựng Công ty Núi Pháo thành công ty khai thác khoáng sản hàng đầu Việt Nam","Phòng 802, Tầng 8, Tòa nhà Central Plaza, Số 17 Lê Duẩn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh",https://masangroup.com/masanresources
MVC,Công nghiệp,"M&C Bình Dương là thương hiệu uy tín trong lĩnh vực sản xuất kinh doanh vật liệu xây dựng không chỉ trên địa bàn tỉnh Bình Dương mà còn trên địa bàn các tỉnh miền Đông và miền Tây. Với bề dày kinh nghiệm gần 40 năm về sản xuất vật liệu xây dựng về sản xuất vật liệu xây dựng như Gạch, ngói, đá, cát,... thương hiệu sản phẩm gạch ngói M&C Bình Dương được các nhà thầu xây dựng lớn khẳng định và tin tưởng trên thị trường. Hiện công ty có 2 nhà máy sản xuất gạch đất sét nung với tổng công suất 60 triệu viên/năm đủ khả năng cung cấp cho thị trường. Sản phẩm của M&C Bình Dương luôn được đánh giá cao về chất lượng và chiếm một vị trí quan trọng trong thị trường vật liệu xây dựng không chỉ riêng trên địa bàn tỉnh Bình Dương mà ở cả khu vực phía Nam.","Số 306 đường ĐT743, phường Bình Thắng, thị xã Dĩ An, tỉnh Bình Dương",http://www.vlxd-bd.com.vn
NAB,Tài chính,"Ngân hàng Nam Á thuộc nhóm ngân hàng tầm trung của ngành với hoạt động tập trung chủ yếu ở khu vực TP. HCM và các tỉnh phía nam. Trong thời gian qua, Ngân hàng Nam Á đã phát triển và mở rộng thị phần, đạt nhiều giải thưởng từ các tổ chức uy tín trong và ngoài nước. Với nhận thức rằng một trong những lý do chủ chốt tạo nên thành công cho một nagan hàng chính là niềm tin của khách hàng, Ngân hàng Nam Á đã nỗ lực phấn đấu, không ngừng nghiên cứu và thực hiện nhiều chính sách đổi mới về nhân sự, hiện đại hóa công nghệ thông tin,... nhằm mang lại lợi ích cao nhất cho khách hàng sử dụng sản phẩm.","Số 201 – 203 Cách mạng Tháng Tám, phường 4, quận 3, thành phố Hồ Chí Minh",www.namabank.com.vn
NDT,Hàng tiêu dùng,"Tổng công ty Cổ phần Dệt May Nam Định là một trong những đơn vị thành viên của tập đoàn Dệt May Việt Nam, luôn là một trong những đơn vị có thành tích cao đóng góp không nhỏ vào sự phát triển của ngành Dệt May Việt Nam. Hiện tại Công ty là nơi tạo nguồn thu đáng kể cho tỉnh nhà, thu hút và tạo việc làm cho nhiều lao động trong và lân cận tình Nam Định. Hiện tại các sản phẩm của Công ty được biết đến rộng rãi và được người tiêu dùng tin tưởng lựa chọn. Điều này khẳng định một vị trí quan trọng của Công ty trong ngành Dệt may Việt Nam. Sản phẩm của Công ty đã có mặt trên gần hết các tỉnh thành của Việt Nam và trên các nước lớn trên thế giới: Mỹ, Pháp, Nhật Bản, Hàn Quốc, Trung Quốc, Cu Ba…","Số 43 Tô Hiệu, phường Ngô Quyền, thành phố Nam Định, tỉnh Nam Định",natexco.com.vn
NED,Các dịch vụ hạ tầng,"Hiện nay, Công ty có 03 nhà máy Thủy điện đang vận hành khai thác là: Nhà máy thủy điện Nậm Chiến 2 với công suất lắp đặt 32MW, Nhà máy thủy điện Nậm Công với công suất lắp đặt là 10MW, Nhà máy thủy điện Nậm Sọi với công suất lắp đặt là 10MW, cung cấp sản lượng điện hàng năm khoảng 200 triệu KWh, đóng góp vào sự phát triển của ngành điện nói chùng. Do đặc thù của ngành điện, giữa các công ty sản xuất điện không có sự cạnh tranh về thị trường tiêu thụ.","Bản Pá Công, Xã Huồi Một, Huyện Sông Mã, Tỉnh Sơn La",ned.vn
OIL,Dầu khí,"PVOIL không ngừng phấn đấu để nâng cao chất lượng dịch vụ, tính chuyên nghiệp và hiệu quả sản xuất kinh doanh. Trong đó, PVOIL luôn tạo ra môi trường làm việc tốt nhất để xây dựng một đội ngũ nhân lực chất lượng cao, chuyên nghiệp, luôn đoàn kết, gắn bó, tạo dựng niềm tin cho khách hàng, đối tác và không ngừng vươn tới những mục tiêu cao hơn trên hành trình phát triển hướng tới tương lai.","Tầng 14-18, tòa nhà PetroVietnam Tower, số 1-5 Lê Duẩn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh",https://www.pvoil.com.vn/
PAS,Vật liệu cơ bản,"Công ty Cổ phần Quốc tế Phương Anh (PAS) thành lập vào năm 2010, là công ty thép hàng đầu của Việt Nam chuyên cung cấp các chủng loại thép và sản phẩm kim loại như thép không gỉ, thép cán nóng, thép cán nguội, thép mạ, thép silic,....Công ty có trụ sở và nhà máy đặt tại Hưng Yên và các chi nhánh tại Hà Nội, thành phố Hồ Chí Minh.","Thôn Tứ Mỹ, xã Phùng Chí Kiên, thị xã Mỹ Hào, tỉnh Hưng Yên",www.phuonganhgroup.com.vn
PFL,Tài chính,"Công ty là doanh nghiệp mới nhưng đã nhanh chóng vươn lên trở thành doanh nghiệp có uy tín trong ngành kinh doanh bất động sản nói chung và lĩnh vực đầu tư kinh doanh các dịch vụ về nhà ở, khu đô thị nói riêng. Về tất cả các mặt như: Thương hiệu, Quy mô, Công nghệ, Thị trường, Chiến lược phát triển, Trình độ tay nghề và Kinh nghiệm của người lao động… Công ty khẳng định sánh ngang hàng với các đơn vị mạnh khác trong cùng ngành.","Tầng 2, Tòa nhà Dolphin Plaza, số 28 Trần Bình, Từ Liêm, Hà Nội.",http://daukhidongdo.vn/
PGB,Tài chính,"Ngân hàng TMCP Xăng dầu Petrolimex là một trong những ngân hàng được thành lập lâu đời từ năm 1993. Trải qua 27 năm hình thành và phát triển, PGBank đã xây dựng được thương hiệu và vị thế riêng trên thị trường tài chính ngân hàng, đặc biệt với hệ thống các doanh nghiệp xăng dầu. Định hướng trở thành một trong những ngân hàng TMCP đa năng tại VN thực hiện cung cấp các dịch vụ tài chính ngân hàng chất lượng cao dựa trên đội ngũ nhân viên nhiệt tình, chuyên nghiệp và một nên tảng công nghệ hiện đại, trong đó ưu tiên tập trung và áp dụng chiến lược khác biệt hóa để trở thành ngân hàng hàng đầu tại những lĩnh vực, dịch vụ mà PGBank có lợi thế cạnh tranh","Tầng 16, 23, 24 Tòa nhà Mipec 229 Tây Sơn, phường Ngã Tư Sở, quận Đống Đa, thành phố Hà Nội",http://www.PG Bank.com.vn/
PGV,Các dịch vụ hạ tầng,"Tổng công suất lắp đặt các nhà máy điện trong EVNGENCO 3 (không bao gồm CTCP ĐL Dầu khí Nhơn Trạch 2 và CTCP Điện Việt- Lào) đạt 6.543 MW chiếm khoảng 16% công suất đặt của toàn hệ thống điện. Phân theo loại hình nhà máy của EVNGENCO 3, thủy điện chiếm khoảng 2,26%, nhiệt điện than chiếm khoảng 5,77%, tuabin khí chiếm khoảng 6,97% công suất phát điện của toàn hệ thống điện. Các nhà máy điện của EVNGENCO 3 có trình độ công nghệ và thiết bị tương đối hiện đại.","Số 60-66 đường Nguyễn Cơ Thạch, Khu đô thị Sala, Phường An Lợi Đông, Quận Thủ Đức, Thành phố Hồ Chí Minh",http://www.genco3.com
PRT,Vật liệu cơ bản,"Tổng Công ty đã dần xây dựng được định hướng, chiến lược nhằm khẳng định thương hiệu, mở rộng phát triển trên thị trường trong và ngoài nước. Tổng công ty liên tục đổi mới, mạnh dạn đẩy mạnh phát triển trên thị trường trong và ngoài nước. Tổng công ty liên tục đổi mới, mạnh dạn đẩy mạnh phát triển, đổi mới công nghệ, lựa chọn phân khúc thị trường sản phẩm cao cấp, có giá trị cao, ít bị cạnh tranh, ứng dụng thường xuyên các giải pháp nâng cao hiệu quả sản xuất, trình độ chuyên môn, năng lực công tác, để Tổng Công ty có đầy đủ điều kiện phát triển ổn định trong những năm qua.","A128, đường 3/2, khu phố Đông Tư, phường Lái Thiêu, thị xã Thuận An, tỉnh Bình Dương",www.Protrade.com.vn
PVM,Công nghiệp,"Thế lợi lớn nhất của đơn vị là một thành viên của Tổng công ty Điện lực Dầu khí Việt Nam đã mở ra cho Công ty những định hướng hoạt động mới, tích cực hơn như cung cấp vật tư tiêu hao cho các nhà máy nhiệt điện, thủy điện, tập trung cung cấp vật tư thiết bị cho các dự án, nhà máy của PV Power và các đơn vị thành viên. Trong lĩnh vực cung cấp máy móc, thiết bị, Công ty có bề dày 60 năm kinh nghiệm trong việc tham gia cung cấp và thực hiện một số phần việc trong các dự án lớn của Tập đoàn như dự án LPG, dự án phân phối khí thấp áp của Tổng Công ty Khí Việt Nam, tham gia đấu thầu cung cấp vật tư, thiế bị cho Xí nghiệp Vietxopetro...","Số 8 Tràng Thi, phường Hàng Trống, quận Hoàn Kiếm, Hà Nội",http://vn.pvmachino.vn/
PVP,Công nghiệp,Là đơn vị thành viên của Tổng công ty Cổ phần Vận tải Dầu khí (PVTrans) đƣợc giao đảm nhận lĩnh vực kinh doanh chính là kinh doanh khai thác vận tải dầu thô. Đội tàu vận tải dầu thô chung toàn Tổng công ty hiện có 03 tàu Aframax gồm 02 tàu của Tổng công ty và 01 tàu dầu thô của Pacific. Ngoài ra Pacific còn sở hữu 01 tàu FSO Dai Hung Queen làm kho chứadầu thô nổi. Như vậy Pacific là đơn vị duy nhất trong Tổng công ty và cùng với Tổng công ty là đơn vị duy nhất trong nước sở hữu đội tàu hoạt động vận tải dầu thô.,"Tầng 3, Toà nhà PVFCCo, 43 Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh.",http://pacific.pvtrans.com
PXT,Công nghiệp,"Với lĩnh vực hoạt động đa chức năng, đa ngành nghề, nên PVC-PT hiện nay có một thị trường rộng lớn trải dài trên cả nước. Bằng năng lực và kinh nghiệm sẵn có trong công tác thiết kế, thi công đường ống, bồn chứa xăng dầu, bồn chứa khí hóa lỏng, chế tạo giàn khoan, chân đế giàn khoan, cũng như bảo dưỡng, sửa chữa các công trình dầu khí, lắp đặt thiết bị công nghệ, hệthống thiết bị điều khiển tự động hóa trong công nghiệp và các công trình dân dụng & công nghiệp… PVC-PT đã chế tạo, lắp đặt và tạo ra được những sản phẩm chất lượng, đem lại hiệu quả kinh tế cao và tuyệt đối an toàn.","Số 35G đường 30/4, Phường 9, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu",www.dobc.vn
QNS,Hàng tiêu dùng,"Trong suốt hơn 10 năm kể từ ngày hoạt động dưới hình thức công ty cổ phần, vị thế của Công ty so với các doanh nghiệp khác trong cùng ngành ngày càng được khẳng định. Những sản phẩm của QNS đã và đang được người tiêu dụng trong và ngoài nước tin tưởng và lựa chọn. Đi đôi với công tác đầu tư máy móc thiết bị, QNS tiếp tục đầu tư phát triển và thực hiện cơ giới hóa đồng bộ vùng nguyên liệu nhằm đảm bảo đồng thời năng suất và chất lượng nguồn nguyên liệu mía.","Số 02, đường Nguyễn Chí Thanh, phường Quảng Phú, thành phố Quảng Ngãi, tỉnh Quảng Ngãi",www.qns.com.vn
QTP,Các dịch vụ hạ tầng,"Nhà máy Nhiệt điện Quảng Ninh là dự án quan trọng nằm trong Quy hoạch phát triển điện lực quốc gia giai đoạn 2006-2015 có xét đến 2025 đã được Thủ tướng Chính Phủ phê duyệt kèm theo Quyết định số 110/2007/QĐ-TTg ban hành ngày 18/07/2007. Dự án Nhà máy Nhiệt điện Quảng Ninh 1 và Quảng Ninh 2 có tổng công suất 1.200 MW, sản lượng là 7,2 tỷ kWh/năm. Nhà máy Nhiệt điện Quảng Ninh có ý nghĩa tăng cường độ tin cậy cấp điện cho khu vực tam giác kinh tế Hải Phòng - Hà Nội - Quảng Ninh; giảm vốn đầu tư xây dựng lưới điện 110/220 kV tại khu vực và trở thành một trong các trung tâm nhiệt điện lớn nhất cả nước. Nhà máy Nhiệt điện Quảng Ninh sử dụng công nghệ lò than phun tiên tiến, lắp đặt các thiết bị hiện đại để xử lý môi trường triệt để nhất nhằm giảm thiểu các ảnh hưởng từ quá trình hoạt động củaNhà máy tới môi trường.","Tổ 33, khu 5, phường Hà Khánh, thành phố Hạ Long, tỉnh Quảng Ninh",http://www.quangninhtpc.com/
SBS,Tài chính,"Sau hơn 10 năm biến động và thăng trầm, bằng những nỗ lực và cố gắng của tập thể cán bộ nhân viên và lãnh đạo Công ty, kể từ ngày 11/10/2013, SBS đã đưa tỷ lệ an toàn vốn khả dụng lên mức trên 180%. SBS là trường hợp công ty chứng khoán đầu tiên của Việt Nam thực hiện tái cấu trúc thành công. SBS sẽ từng bước xây dựng đội ngũ môi giới chuyên nghiệp mang lại cho khách hàng những tiện ích và dịch vụ tốt nhất.","278 Nam Kỳ Khởi Nghĩa, Võ Thị Sáu, Quận 3, Tp.HCM",www.sbsc.com.vn
SD3,Công nghiệp,"Công ty Cổ phần Sông Đà 3 là đơn vị thành viên của Tổng Công ty Sông Đà – Bộ Xây dựng, tiền thân là Công ty xây dựng trường Đảng Campuchia, Các sản phẩm của Công ty sản xuất theo đơn đặt hàng của khách hàng, có thể chia thành 2 nhóm chính như sau: Thi công các công trình công nghiệp, giao thông, thủy lợi và dân dụng: bao gồm nhà máy thủy điện, cầu, đường bộ, đập ngăn nước, kênh dẫn nước, cửa nhận nước, cống, kênh mương, nhà, xưởng công nghiệp và dân dụng; Và sản xuất các loại vật liệu xây dựng: vữa bê tông, đá dăm, đá hộc. Trong đó, Công ty đã khẳng định được vị thế và uy tín trên thị trường trong xây lắp và thi công bê tông cho các công trình thuỷ điện.","Đường Võ Nguyên Gíap, thị trấn Măng Đen, Huyện Kon Plông, Tỉnh Kon Tum",songda3.vn
SD7,Công nghiệp,"Công ty Cổ phần Sông Đà 7 hiện nay là công ty con của Tổng công ty Sông Đà. Lĩnh vực kinh doanh chính của SD7 là: Xây lắp và sản xuất công nghiệp. Trong đó, Sản phẩm xây lắp chiếm tỷ trọng lớn nhất trong cơ cấu doanh thu với các sản phẩm chính như thi công các công trình thuỷ điện, công trình đường giao thông, công trình nhà ở dân dụng; thứ hai là nhóm Sản xuất công nghiệp với các sản phẩm chủ yếu: sản xuất đá, cát nhân tạo, vữa bê tông tươi và bê tông đầm lăn phục vụ cho các đơn vị xây lắp.","Tiểu khu 5, thị trấn Ít Ong - Huyện Mường La – Tỉnh Sơn La.",songda7.com.vn
SDD,Công nghiệp,"CTCP Đầu tư và Xây lắp Sông Đà là một trong những đơn vị có uy tín và kinh nghiệm trong Tổng Công ty, luôn tự chủ động tiếp thị đấu thầu tìm kiếm công việc mở rộng sản xuất kinh doanh. Nhìn chung, hoạt động xây lắp là thế mạnh và cũng là ngành nghề truyền thống của Công ty. Với chiến lược đầu tư và mở rộng ngành nghề sản xuất, Công ty chủ trương xây dựng hệ thống tiếp thị phù hợp với năng lực và quy mô của mình. Trong giai đoạn 2007 – 2010, Công ty duy trì và phát triển các ngành nghề truyền thống như xây lắp, đầu tư kinh doanh thủy điện vừa và nhỏ, khai thác vật liệu, khoan nổ phá đá công trình, xây dựng các công trình thủy lợi, thủy điện, dân dụng, kinh doanh vật tư và phát triển sang lĩnh vực đầu tư bất động sản, đầu tư tài chính, kinh doanh và khai thác khoáng sản.","Tầng 19, Tòa nhà Vinaconex số 34 Láng Hạ, P. Láng Hạ, Đống Đa, HN",http://www.songdaic.com.vn
SDP,Công nghiệp,"Trong những năm gần đây, Công ty đã đẩy mạnh ký kết các hợp đồng làm tổng thầu xây lắp và làm chủ đầu tư quy hoạch dự án khu dân cư tạo tiền đề để các hoạt động khác phát triển theo. Công ty đã đầu tư góp vốn vào một số đối tác chiến lược để củng cố mối quan hệ gắn kết trong sản xuất kinh doanh và uy tín với ập đoàn Dầu khí Việt Nam, các Tổng Công ty như Tổng Công ty Sông Đà, Tổng Công ty Sông Hồng, Tổng Công ty Xây dựng Hà Nội. Công ty Cổ phần Thương mại và Vận tải Sông Đà đã tạo được uy tín và vị thế, đồng thời nắm bắt được những cơ hội đầu tư trở thành đối tác tham gia vào các dự án kinh tế của Tập đoàn Dầu khí Việt Nam và các Tổng Công ty trên.","ngõ 795 Quang Trung, Phú La, Hà Đông, HN",http://www.sdp.com.vn
SGB,Tài chính,"SAIGONBANK không ngừng nỗ lực tăng cường năng lực tài chính cho Ngân hàng. Trên cơ sở đó tiếp tục đầu tư đổi mới công nghệ hiện đại và mở rộng mạng lưới hoạt động của ngân hàng tại các Tỉnh, Thành phố lớn trên cả nước. Đến tháng 06/2020, mạng lưới hoạt động của SAIGONBANK bao gồm Hội sở, 33 chi nhánh, 55 phòng giao dịch, 01 trung tâm kinh doanh thẻ và 01 công ty con. Các chi nhánh tập trung tại các thành phố lớn của khu vực Miền Bắc, Miền Trung, Miền Nam và Tây Nguyên, SAIGONBANK đang tiếp tục mở rộng mạng lưới các chi nhánh đến các tỉnh thành trên cơ sở tăng vốn điều lệ. Ngân hàng nhắm đến mục tiêu tăng khả năng tiếp cận của khách hàng với ngân hàng và cạnh tranh với các ngân hàng khác nhằm khẳng định tên tuổi SAIGONBANK trong sự lựa chọn của mỗi khách hàng","2C Phó Đức Chính, phường Nguyễn Thái Bình, quận 1, thành phố Hồ Chí Minh",www.SAIGONBANK.com.vn
SGI,Hàng tiêu dùng,"SG3 Group là tập đoàn tư nhân kinh doah đa ngành nghề, hoạt động hiệu quả trong nhiều lĩnh vực như: sản xuất, bất động sản và tài chính với số vốn còn khiêm tốn, tương đối nhỏ sơ với các tập đoàn nhà nước hay tập đoàn tư nhân lâu đời khác của Việt Nam như Vingroup hay Masan. Tuy còn nôn trẻ nhưng Công ty đang trên đà phát triển và mở rộng cả về năng lực sản xuất, vốn và thị trường với các mảng kinh doanh của các công ty thành viên có nhiều lợi thế.","47 đường số 17, khu phố 3, phường Hiệp Bình Phước, thành phố Thủ Đức, thành phố Hồ Chí Minh",www.saigon3group.com.vn
SGP,Công nghiệp,"Là thương cảng tổng hợp loại I có quy mô lớn nhất trong hệ thống cảng biển của Việt Nam với gần 3.000m cầu cảng nằm dọc theo sông Sài Gòn và sông Cái Mép - Thị Vải cùng hệ thống kho bãi, trang thiết bị, công nghệ tiên tiến và đồng bộ, đã được tổ chức BVQI (Bureau Veritas Quality International) cấp chứng chỉ ISO 9001:2000 vào năm 2004 về khai thác và cung ứng dịch vụ container. Cảng Sài Gòn xây dựng được mối quan hệ thân thiết với các khách hàng truyền thống có sản lượng lớn thông qua Cảng.","Số 03 Nguyễn Tất Thành, phường 12, Quận 4, thành phố Hồ Chí Minh",www.csg.com.vn
SKH,Hàng tiêu dùng,"Sản xuất kinh doanh chính của Công ty là sản phẩm nước yến sào mang thương hiệu Sanest Khánh Hòa. Hiện nay, sản phẩm này chiếm vị trí hàng đầu thị trường trong nước với 1.000 nhà phân phối và Đại lý, Showroom khắp 63 tỉnh thành. Sau khi CPH, Công ty sẽ tiếp tục giữ vững thương hiệu và thị phần tại thị trường hiện có, khai thác tối đa khách hàng ở các thị trường trọng điểm như Khánh Hòa, TP.HCM, Đà Nẵng, Hà Nội....Bệnh cạnh đó, Sản phẩm nước yên sào Sanest của Công ty còn được xuất khẩu đến nhiều nước trên thế giới như Hồng Kong, Trung Quốc, Singapore, Hàn Quốc....","Quốc lộ 1A, thôn Mỹ Thanh, xã Cam Thịnh Đông, thành phố Cam Ranh, Tỉnh Khánh Hòa",www.sanestkhanhhoa.com.vn
SRB,Công nghệ,"Hoạt động kinh doanh chính của Công ty là đào tạo công nghệ thông tin và sản xuất phần mềm tin học. Ngoài ra, SRB còn thực hiện kinh doanh máy vi tính, thiết bị văn phòng, thiết bị ngoại vi, sản xuất phần mềm tin học; Đại lý nhận lênh giao dịch chứng khoán và Kinh doanh khách sạn. Hiện công ty có 2 chi nhánh trực thuộc đó là Chi nhánh SARA Hi-tech và Chi nhánh khách sạn SARA Thành Vinh.",Km số 2 - Đại lộ V.I LêNin - Thành phố Vinh - Tỉnh Nghệ An,http://www.srb.vn
SRT,Công nghiệp,"Công ty là một đơn vị dẫn đầu Tổng công ty Đường sắt Việt Nam về kết quả hoạt động sản xuất kinh doanh vận tải đường sắt và chất lượng dịch vụ những năm qua. Hiện tại, cả nước có 03 Công ty kinh doanh lĩnh vực vận tải hành khách đường sắt là CTCP Vận tải Đường sắt Hà Nội, CTCP Thương mại đường sắt và CTCP vận tải Đường sắt Sài Gòn. Với 09 chi nhanh hoạt động kinh doanh trên toàn mạng lưới đường sắt quốc gia, Công ty có tiềm năng rất lớn trong việc khai thác các mảng kinh doanh dịch vụ trong ngành vận tải đường sắt.","Số 136 Hàm Nghi, phường Bến Thành, quận 1, thành phố Hồ Chí Minh",www.Saigonrailway.com.vn
SSH,Tài chính,"Công ty cổ phần Phát triển Sunshine Homes là doanh nghiệp thuộc nhóm bát động sản được thành lập vào năm 2015, mặc dù tuổi đời còn non trẻ nhưng Công ty đã khẳng định mình là một nhà phát triển bất động sản có năng lực với việc triển khai thành công dự án Sunshine Center, với quy mô 214 căn hộ. Công ty đang đầu tư hàng loạt dự án bất đọng sản khác có quy mô lớn như Sunshine City Hà Nội, Sunshine Diamond River, Sunshine Wonder Villas. So với các công ty trong ngành Bất động sản, quy mô vốn và Tài sản của Công ty ở mức trung bình.","Tầng 9, Tòa nhà Sunshine Center, 16 Phạm Hùng, Phường Mỹ Đình, Quận Nam Từ Liêm, Thành phố Hà Nội",ssh.vn
