Ticker,Category,Info,Address,Link
KLF,Dịch vụ tiêu dùng,"Công ty Cổ phần Đầu tư Liên doanh Quốc tế FLC là một công ty đa ngành nghề. Tuy nhiên, nhờ có đội ngũ quản lý có nhiều kinh nghiệm trong ngành, Công ty đang từng bước tạo lập uy tín và thương hiệu ""FLC Global"" trên thị trường. Số lượng khách hàng của CÔng ty ngày càng tăng không chỉ dựa vào mối quan hệ tốt sẵn có của các cán bộ quản lý mà còn dựa vào chính chất lượng sản phẩm dịch vụ mà FLC Global mang đến cho khách hàng. Với chiến lược phát triển bền vững, chuyện nghiệp và hiệu quả. FLC Global khởi đầu từ những dịch vụ cốt lõi như hoạt động thể thao, thương mại, du lịch, bất động sản, để xây dựng mối quan hệ với đông đảo khách hàng và quảng bá thương hiệu FLC Global, đồng thời chuẩn bị thực hiện đầu tư những dự án nhiều tiềm năng và hiệu quả.","Tầng 5, tòa nhà FLC Landmark Tower, đường Lê Đức Thọ, phường Mỹ Đình 2, Quận Nam Từ Liêm, TP Hà Nội",www.cfscorp.vn
KSF,Tài chính,"CTCP Tập đoàn KSFinance là doanh nghiệp thuộc nhóm bất động sản được thành lập vào năm 2015. Đến nay, Công ty đã khẳng định mình là một nhà phát triển bất động sản có năng lực với việc triển khai thành công dự án Sunshine Riverside Hà Nội, với quy mô lên đến gần 1000 căn hộ và shophouse. KSF không ngừng cải tiến, nâng cao tính chuyên môn, mạnh mẽ áp dụng công nghệ trong việc phát triển sản phẩm và sẽ trở thành một mắt xích quan trọng trong việc kết nối các kỹ thuật tiên tiến từ nước ngoài với trong nước, góp phần xóa bỏ sự cách biệt sản phẩm, nâng cao sự nhận biết của người tiêu dùng","Tầng 12, tòa nhà Sunshine Center, số 16 đường Phạm Hùng, Nam Từ Liêm, Hà Nội",https://ksf.vn
KSQ,Vật liệu cơ bản,"Lợi thế cạnh tranh của Công ty là sự tinh gọn trong cơ cấu tổ chức và vận hành. Lực lượng lao động của Công ty có trình độ chuyên môn cao, nhiều kinh nghiệm. Bên cạnh đó, các thiết bị máy móc và công nghệ điều khiển nhà máy hiện đại đạt tiêu chuẩn chất lượng cao và được cung cấp bởi các tập đoàn cung cấp thiết bị công nghiệp và công nghệ tự động hóa hàng đầu trên thế giới. Nhờ đó, những sự cố về máy móc, thiết bị trong quá trình sản xuất hầu như không xảy ra và đảm bảo chất lượng tốt cung cấp cho khách hàng.","A28, BT 6, KĐT Mỹ Đình 2, Trần Văn Cẩn, Mỹ Đình 2, Nam Từ Liêm, HN",ksq.com.vn
KVC,Vật liệu cơ bản,"Công ty cổ phần Sản xuất Xuất nhập khẩu Inox Kim Vĩ với tiền thân là Cơ sở sản xuất thép Kim Vĩ được thành lập từ năm 1989. Giai đoạn từ 2000 – 2008, Công ty hoạt động với mô hình Công ty TNHH Kim Vĩ và từ tháng 5 năm 2008 tới nay, Công ty hoạt động với mô hình Công ty cổ phần. Kim Vĩ tự hào về những đóng góp của mình vào quá trình công nghiệp hóa, hiện đại hóa của đất nƣớc thông qua sự đầu tƣ liên tục của mình trong ngành thép không gỉ cũng nhƣ các ngành nghề khác. Trong hơn mƣời lăm (15) năm qua, Công ty đã nỗ lực xây dựng thƣơng hiệu Kim Vĩ thành đơn vị lớn mạnh và có uy tín với khách hàng.","117 đường Võ Văn Bích, Ấp 11, xã Tân Thạnh Đông, huyện Củ Chi, Thành phố Hồ Chí Minh",kimvico.com.vn
LAS,Vật liệu cơ bản,Công ty Supe Phốt Phát Và Hóa chất Lâm Thao là một trong những doanh nghiệp giàu truyền thống của Tập Đoàn Hóa chất Việt Nam. Với bề dày kinh nghiệm hoạt động trong ngành hóa chất Công ty đã tạo được uy tín với bạn hàng và khách hàng trên cả nước. Sản phẩm chính của công ty là Supe Lân và Npk.,"Khu Phương Lai6. Thị Trấn Lâm Thao, Huyện Lâm Thao, Tỉnh Phú Thọ.",www.supelamthao.vn
LIG,Công nghiệp,"LICOGI 13 là một trong số ít Công ty xây lắp của Tổng công ty Xây dựng và Phát triển Hạ tầng có truyền thống, có đội ngũ công nhân kỹ thuật cao, đủ năng lực thi công các công trình trọng điểm của đất nước.","Tầng 4, Tòa nhà LICOGI 13 TOWER, đường Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, TP Hà Nội",www.licogi13.com.vn
MAC,Công nghiệp,"Là doanh nghiệp vừa và nhỏ, chuyển đổi từ doanh nghiệp nhà nước trong ngành hàng hải, tuy nhiên Công ty đã tạo lập được thương hiệu cho riêng mình, tuy chưa đạt đến mức doanh nghiệp có vốn lớn, nhưng đã có những dịch vụ căn cơ, có thị phần lớn trong một vài lĩnh vực. Với những lợi thế riêng của Công ty, Ban Lãnh đạo đã chủ động tiến hành mở rộng phạm vi sản xuất kinh doanh sang nhiều lĩnh vực kinh doanh mới tạo sự đa dạng trong hoạt động của công ty và chia sẻ rủi ro.","Số 8A Đường Vòng Vạn Mỹ, Quận Ngô Quyền, Hải Phòng",www.maserco.com.vn
MBG,Hàng tiêu dùng,"Công ty hoạt động kinh doanh trong một số trong lĩnh vực: sản xuất, kinh doanh thiết bị chiếu sáng, đèn trang trí gỗ, kim loại, các thiết bị điện mang thương hiệu “Maxxbau”, hoạt động xây lắp và kinh doanh vật liệu xây dựng, trang thiết bị y tế. “Maxxbau” là một thương hiệu chiếu sáng đang dần khẳng định uy tín, sản phẩm của công ty là loại sản phẩm mới trên thị trường với tính năng tiết kiệm điện, thân thiện với môi trường, an toàn, ổn định. Tuy nhiên, do nguồn vốn kinh doanh của Công ty còn nhỏ, năng lực sản xuất chưa cao nên việc sản xuất và cung cấp sản phẩm ra thị trường chưa lớn, thị phần của công ty còn nhỏ. Hoạt động xây lắp (công nghiệp, dân dụng) và kinh doanh vật liệu xây dựng của Công ty cũng dần khẳng định được uy tín trên thị trường, hỗ trợ rất lớn cho việc cung cấp, giới thiệu sản phẩm chiếu sáng của công ty tới người tiêu dùng.","Số 906 Nguyễn Khoái, tổ 10, phường Thanh Trì, quận HoàngMai, Hà Nội",http://www.mbg.vn
MBS,Tài chính,"Là một trong 6 công ty chứng khoán đầu tiên tại Việt Nam. Sau 15 năm không ngừng phát triển, MBS đã trở thành một trong những công ty chứng khoán hàng đầu trong thị trường chứng khoán Việt Nam. Đặc biệt, năm 2013 đánh dấu một bước ngoặt trong lịch sử phát triển của MBS. Đó là việc hợp nhất với Công ty Cổ phần Chứng khoán VIT thành Công ty hợp nhất với tên gọi là Công ty Cổ phần Chứng khoán MB (MBS). Ngày 09/12/2013, Công ty sau hợp nhất đã được Ủy ban Chứng khoán Nhà nước cấp phép hoạt động, đánh dấu thành công của thương vụ hợp nhất công ty chứng khoán đầu tiên trên thị trường, nâng cao vị thế của MBS trên thị trường chứng khoán trong nước.","Tầng 7-8 tòa nhà MB, số 21 Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",www.mbs.com.vn
MCO,Công nghiệp,"Trải qua những năm xây dựng và trưởng thành, cho đến nay Công ty cổ phần đầu tư và Xây dựng công trình 1 đã trở thành một công ty có uy tín cao về lĩnh vực đầu từ - xây dựng cơ bản với các ngành nghề chính như xây dựng công trình Cầu, Cảng, đường giao thông, ... Công ty cũng tham gia đầu tư xây dựng vào các nhà máy thủy điện, các dự án hạ tầng, dân dụng như khu đô thị, khu du lịch, ... với mục đích trở thành một Tổng công ty lớn mạnh trong tương lai. Với đội ngũ cán bộ, kỹ sư, chuyên gia, công nhân lao động lành nghề được đào tạo qua các trường và kinh nghiệm thực tiễn tại các dự án, đến nay , đội ngũ của Công ty cổ phần Đầu tư và Xây dựng Công trình 1 có thể thi công các dự án có quy mô lớn và tính chất phức tạp cao đồng thời luôn đáp ứng được yêu cầu của Chủ đầu tư tại các dự án lớn của đất nước và các dự án quốc tế.","Số 6, ngõ 180 Thái Thịnh , Quận Đống Đa, Hà Nội",mcovietnam.com.vn
MST,Công nghiệp,"Trong những năm vừa qua, Công ty đã được các doanh nghiệp Nhà nước thuộc Bộ giao thông tin tưởng bàn giao, ký kết hợp đồng trọng điểm như: Tổng công ty Thăng Long, Tổng công ty Xây dựng Công trình giao thông 1, Tổng Công ty xây dựng Công trình giao thông 8 và các Công ty khác có thương hiệu lớn trên thị trường. Điều này thể hiện được sự đánh giá cao năng lực về chuyên môn của Ban lãnh đạo, đội ngũ cán bộ Công nhân viên và sự uy tín đảm bảo chất lượng, tiến độ các công trình mà công ty đã thi công. Với kinh nghiệm hoạt động đã được trong hơn 6 năm qua và cùng với đó là các mối quan hệ sẵn có bên cạnh nội lực cạnh tranh dồi dào sẽ là tiền đề để Công ty phát triển vững mạnh hơn trong thời gian tới.","Ngõ 159 Tây Sơn, TT Phùng, Đan Phượng, Hà Nội",https://mmst.vn
NAG,Công nghiệp,"Nhờ luôn chú trọng đến công nghệ sản xuất, nâng cao chất lượng sản phẩm kết hợp với chính sách giá cạnh tranh và chế độ hậu mãi hoàn hảo, Nagakawa đã đạt được những kết quả rất đáng khích lệ. Hiện tại Nagakawa đang chiếm khoảng 7% sản lượng thị trường Việt Nam năm 2008 và có khả năng đạt được 9% thị phần trong 2009 theo đánh giá của công ty nghiên cứu thị trường uy tín thuộc tập đoàn GFK.","Khu 9, phường Phúc Thắng, TP. Phúc Yên, tỉnh Vĩnh Phúc",www.nagakawa.com.vn
NBC,Vật liệu cơ bản,"Với chiến lược phát triển kinh doanh lâu dài, đa dạng hoá sản phẩm, đáp ứng nhu cầu trong nước ngày càng gia tăng và phục vụ xuất khẩu, sau cổ phần hoá, Công ty dự kiến sẽ đầu tư khoảng 322 tỷ đồng cho khai thác lộ thiên, trong đó vốn vay thương mại là 288 tỷ đồng. Vốn đầu tư chủ yếu tập trung trong năm 2006 và một phần nhỏ trong các năm sau. Các hạng mục đầu tư chủ yếu là máy móc thiết bị (ô tô vận chuyển than đất, máy xúc, máy gạt…) và một số cụm sàng, tuyển than để nâng cao chất lượng than.","799 Lê Thánh Tông, Thành phố Hạ Long, Tỉnh Quảng Ninh",www.nuibeo.com.vn
NDN,Tài chính,"So với các công ty nhà nước hoạt động cùng ngành nghề của thành phố Đà Nẵng, Công ty Đầu tư Phát triển Nhà Đà Nẵng là một trong các đơn vị hàng đầu của thành phố trong việc quản lý đầu tư xây dựng các khu quy hoạch; tổ chức xây dựng cơ sở hạ tầng và khai thác quỹ đất tăng nguồn thu cho Ngân sách thành phố. Bên cạnh đó, hoạt động sản xuất kinh doanh của Công ty đạt hiệu quả; bảo toàn và bổ sung vốn từ lợi nhuận hằng năm.","38 Nguyễn Chí Thanh, Thạch Thang, Hải Châu, TP. Đà Nẵng",www.ndn.com.vn
NDX,Công nghiệp,"Với hơn 12 năm xây dựng và trưởng thành, NDX đã nỗ lực phấn đấu trong sản xuất kinh doanh, không ngừng lớn mạnh và đến nay là một trong những đơn vị có uy tín trong lĩnh vực xây lắp và cung cấp bê tông thương phẩm tại thành phố Đà Nẵng. NDX là đơn vị có nhiều kinh nghiệm trong lĩnh vực thi công nhà cao tầng từ Khu chung cư thu nhập thấp 5-7 tầng đến các chung cư cao cấp tại thành phố Đà nẵng. Công ty luôn chú trọng công tác đào tạo xây dựng đội ngũ cán bộ, kỹ sư có trình độ quản lý và chuyên môn cao đáp ứng yêu cầu công việc. Bên cạnh đó, NDX cam kết cung cấp các sản phẩm đạt chất lượng và đáp ứng nhu cầu của khách hàng, đối tác.","31 Núi Thành, phường Hòa Thuận Đông, quận Hải Châu, thành phố Đà Nẵng, Việt Nam",www.ndx.com.vn
NRC,Tài chính,"So với các đơn vị khác cùng ngành, hiện tại Công ty đang là một trong những Công ty dẫn đầu thị trường phân phối, hợp tác đầu tư đất dự án ở Phan Thiết, Nha Trang. Và là một trong những đơn vị mạnh phân phối căn hộ tại Tp.HCM. Đặc biệt, Netland còn được biết đến là Công ty sở hữu 95% cổ phần CTCP Bất động sản Danh Khôi. Danh Khôi đang là một trong những đơn vị mạnh và uy tín trên thị trường về phân phối đất dự án, căn hộ. Chính vì thế, Netland đã được các đối tác và nhà đầu tư tin tưởng, biết đến là một trong những đơn vị mạnh về phân phối đất dự án, căn hộ thông qua hệ thống và mạng lưới phân phối của công ty con.","Số 3 Trần Nhật Duật, phường Tân Định, Quận 1, Tp. Hồ Chí Minh",www.danhkhoi.com.vn
NSH,Vật liệu cơ bản,"Trong những năm vừa qua, Công ty đã được nhiều thành công trong hoạt động sản xuất kinh doanh, luôn tạo được sự tin tưởng và uy tín cho các khách hàng. Doanh thu hằng năm của Công ty luôn có sự tăng trưởng và luôn đạt con số trên 1.000 tỷ đồng/năm. Hệ thống dây chuyền sản xuất, trang thiết bị được đầu tư hiện đại và đồng bộ tạo thành một hệ thống sản xuất khép kín từ việc xử lý nguyên liệu đầu vào cho đến khi ra sản phẩm. Với kinh nghiệm hoạt động đã đạt được trong nhiều năm qua và cùng với các mối quan hệ sẵn có bên cạnh nội lực cạnh tranh dồi dào sẽ là tiền đề để Công ty phát triển vững mạnh hơn trong thời gian tới.","Phố Hồng Hà, phường Bến Gót, thành phố Việt Trì, tỉnh Phú Thọ",www.shalumi.com.vn
NTP,Công nghiệp,"Công ty có năng lực sản xuất lớn, với mức tăng sản lượng từ 15% đến 20%/năm. Thị trường tiêu thụ rộng khắp cả nước, phần lớng là ở các tỉnh miền Bắc, thông qua có 200 đơn vị bán hàng và 5 trung tâm phân phối độc quyền. 80% sản phẩm của công ty được sử dụng cho mục đích xây dựng, 20% phục vụ cho các chương trình nước sạch nông thôn và miền núi. Công ty đã thực hiện xuất khẩu sang Lào với kim ngạch hàng năm đạt khoảng 300.000 USD.","Số 2 An Đà, phường Lạch Tray, Quận Ngô Quyền, TP Hải Phòng",http://www.nhuatienphong.vn/trang-chu
NVB,Tài chính,"Trong hệ thống NHTM Việt Nam, Navibank thuộc nhóm ngân hàng có quy mô tài sản và vốn ở mức trung bình.Mạng lưới giao dịch rộng khắp, có 81 điểm giao dịch (kế hoạch cuối năm 2010 đạt 100 điểm giao dịch) tập trung tại 24 tỉnh/thành phố lớn trên cả nước, tạo thuận lợi cho khách hàng khi đến giao dịch;","Số 28C - 28D Phố Bà Triệu, Phường Hàng Bài, Quận Hoàn Kiếm, TP Hà Nội",www.ncb-bank.vn
OCH,Dịch vụ tiêu dùng,"Ngành kinh doanh du lịch và dịch vụ khách sạn hoạt động trong một môi trường cạnh tranh khốc liệt với số lượng lớn các công ty, doanh nghiệp làm du lịch kể cả thị trường du lịch nội địa và thị trường du lịch nước ngoài. OCH cũng không nằm ngoài sự cạnh tranh khốc liệt nàyHiện OCH đang sở hữu cổ phần 5 khách sạn cao cấp (4-5 sao) mang thương hiệu Starcity Hotel sắp khai trương và đi vào hoạt động. Với hệ thống hơn 1000 phòng được phân loại theo tiêu chuẩn quốc tế; nằm ở các vị trí đẹp và thuận lợi nhất tại Hà Nội, Hội An, Nha Trang và TP Hồ Chí Minh đây chính là yếu tố hết sức thuận lợi cho OCH cạnh tranh với các khách sạn lớn khác trong cùng địa bàn.OCH cam kết là ngôi nhà ấm cúng chào đón các ứng cử viên vào làm việc và trở thành chuyên viên chuyên nghiệp trong lĩnh vực khách sạn và du lịch. Là địa chỉ đầu tư tin cậy và hiệu quả của các nhà đầu tư.","Tầng 3 tòa nhà VNT số 19 Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, thành phố Hà Nội",www.och.vn
PCG,Các dịch vụ hạ tầng,"Là đơn vị thành viên của Tổng Công ty Khí Việt Nam có tiềm lực về tài chính, uy tín, kinh nghiệm trong lĩnh vực xây dựng lắp đặt các công trình cung cấp LPG công nghiệp và gas trung tâm ở mọi quy mô… đã và đang là thế mạnh để Công ty đạt được mục tiêu trở thành công ty hàng đầu về lĩnh vực cung cấp gas trung tâm cho các khu đô thị, khu công nghiệp trên phạm vi cả nước.","Tầng 4,Số 167 Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",www.pvgascity.com.vn
PHP,Công nghiệp,"Cảng Hải Phòng là doanh nghiệp đứng đầu về quy mô và năng lực khai tháctrong các doanh nghiệp khai thác cảng đang hoạt động dọc sông Cấm, có nhiều lợi thế trong ngành nhờ vị trí, quy mô, kinh nghiệm, thương hiệu, vv...Cảng Hải Phòng giữ vai trò là cảng có thị phần trong khu vực ở mức 30-35%. Cảng Hải Phòng với quá trình hình thành và phát triển đã tạo dựng tên tuổi vững chắc trong ngành khai thác cảng biển và là đối tác quan trọng của các hãng vận tải lớn. Về năng lực cảng, Cảng Hải Phòng là duy nhất còn khả năng mở rộng để đón khách hàng mới.","Số 8A Trần Phú, Máy Tơ, Ngô Quyền, Hải Phòng, Việt Nam",haiphongport.com.vn
PLC,Vật liệu cơ bản,"Công ty cổ phần hóa dầu Petrolimex (PLC) tiền thân là Công ty dầu nhờn (trực thuộc Bộ Thương mại) sau đổi tên thành Công ty hóa dầu. Ngành nghề kinh doanh chính của Công ty là kinh doanh, xuất nhập khẩu dầu mỡ nhờn, nhựa đường, hóa chất và các mặt hàng khác thuộc lĩnh vực sản phẩm dầu mỏ và khí đốt. PLC luôn đổi mới công nghệ, đầu tư dây chuyền máy móc thiết bị hiện đại, công nghệ tiên tiến, tự động hóa cao. Ngoài thị trường truyền thống rộng khắp các tỉnh thành trong cả nước, PLC đang mở rộng xuất khẩu sản phẩm dầu mỡ nhờn ra các nước trong khu vực như Hồng Kông, Đài Loan, Trung Quốc, Philipine, Australia, Lào, Campuchia…","Tầng 18&19, số 229 Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, TP. Hà Nội, Việt Nam.",www.plc.petrolimex.com.vn
PSD,Dịch vụ tiêu dùng,"Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí (PSD) là đơn vị thành viên của Tổng công ty Cổ phần Dịch vụ Tổng hợp Dầu khí (PETROSETCO) – một đơn vị trực thuộc Tập đoàn Dầu khí Quốc gia Việt Nam. Công ty PSD chính thức thành lập từ năm 2007 với nhiệm vụ trọng yếu là trở thành Nhà phân phối điện thoại di động Nokia. Sau 5 năm phát triển, PSD hiện là nhà phân phối chính thức của rất nhiều nhãn hàng công nghệ danh tiếng và danh mục sản phẩm phân phối cũng không ngừng được mở rộng. Với tinh thần làm việc chuyên nghiệp và cam kết dịch vụ tận tâm, PSD đã liên tục phát triển số lượng khách hàng từ con số 288 đại lý vào năm 2007 lên hơn 1.600 đại lý vào năm 2012 thông qua 11 chi nhánh trên toàn quốc. Không ngừng tăng trưởng về doanh thu và lợi nhuận qua các năm, PSD hiện đang giữ vị trí 75 trong top 500 doanh nghiệp lớn nhất Việt Nam theo VNR500.","P.207, Tòa nhà PetroVietnam, 1-5 Lê Duẩn, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh.",www.psd.com.vn
PSI,Tài chính,"Là công ty chứng khoán thứ 26 ra đời ở Việt Nam, điều lệ ban đầu là 150 tỷ đồng,được sự hỗ trợ của Tập đoàn Dầu khí Việt Nam, PSI đã có được vị trí nhất định trên thị trường chứng khoán. Đến nay, Công ty thực hiện đầy đủ các nghiệp vụ kinh doanh chứng khoán như môi giới, lưu ký, tự doanh, tư vấn tài chính doanh nghiệp, bảo lãnh phát hành. Lượng tài khoản đăng ký mở và giao dịch tại Công ty tăng nhanh chóng, dần chiếm một thị phần đáng kể trên thị trường. Tổng số tài khoản đến hết tháng 03/2010 là 10.397 Tài khoản, thị phần môi giới của PSI cũng đã tăng lên đáng kể và nằm trong 15 Công ty có thị phần môi giới cổ phiếu lớn nhất tại HSX trong Quý 1/2010.","Tầng 2 Tòa nhà Hà Nội Tourist số 18 Lý Thường Kiệt, phường Phan Chu Trinh, quận Hoàn Kiếm, Tp. Hà Nội",www.psi.vn
PV2,Tài chính,"Công ty là doanh nghiệp mới nhưng đã nhanh chóng vươn lên thành doanh nghiệp có uy tín trong ngành kinh doanh bất động sản nói chung và lĩnh vực đầu tư kinh doanh các dịch vụ về nhà ở, khu đô thị nói riêng. về tất cả các mặt như: Thương hiệu, Quy mô, Công nghệ, Thị trường, Chiến lược phát triểm, Trình độ chuyên môn và Kinh nghiệm của người lao động...Công ty khẳng định sánh ngang hàng với các đơn vị mạnh khác trong cùng ngành.","Số 1 Phạm Văn Bạch, P. Yên Hòa, Q. Cầu Giấy, TP. Hà Nội",www.pv2.com.vn
