Ticker,Category,Info,Address,Link
HHS,Hàng tiêu dùng,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy (HHS) được thành lập năm 2008. Công ty chuyên kinh doanh trong lĩnh vực phân phối ô-tô tải và kinh doanh bất động sản. HHS là đơn vị phân phối độc quyền sản phẩm xe tải DongFeng tại Việt Nam. Công ty hiện đang triển khai dự án nhà ở cho người có thu nhập thấp Pruksa Town tại Hải Phòng. Công ty đang tiếp tục mở rộng thị phần xe tải và đầu tư các dự án bất động sản mới.,"116 Nguyễn Đức Cảnh, Phường Cát Dài, quận Lê Chân, Tp. Hải Phòng",www.hhs.hoanghuy.com.vn
HNG,Hàng tiêu dùng,"Lợi thế lớn nhất của Công ty là quỹ đất rộng lớn và đã được triển khai lắp đặt hệ thống tưới nhỏ giọt rộng khắp, giúp lĩnh vực trồng trọt đạt năng suất cao so với mức bình quân trong ngành. Là thành viên của Tập đoàn Hoàng Anh Gia Lai, giai đoạn khởi đầu của Agrico tương đối thuận lợi hơn các Công ty nông nghiệp khác khi đầu tư các dự án lớn. Các Công ty mới gia nhập ngành có thể sẽ gặp khó khăn trong việc huy động vốn, nhưng Agrico thông qua Công ty mẹ có thể tiếp cận được nhiều nguồn vốn tín dụng khác nhau, hoặc có thể vay vốn ngân hàng thông qua công ty mẹ. Bên cạnh đó, phần vốn góp của Công ty mẹ cũng như hỗ trợ Công ty con mua máy móc, thiết bị đầu tư cũng tăng dần qua các năm, đáp ứng các nhu cầu đầu tư và mở rộng ngành nghề của Agrico.","15 Trường Chinh, phường Phù Đổng, thành phố Pleiku, tỉnh Gia Lai",haagrico.com.vn
HPG,Vật liệu cơ bản,"Hòa Phát được biết đến không chỉ là một tập đoàn kinh tế tư nhân đa nghành nghề với doanh thu hàng trăm triệu đô la năm, mà Hòa Phát còn được đánh giá cao bởi sự mạnh dạn trong đầu tư sản xuất, xây dựng và phát triển các mặt hàng mới. Một trong những điểm mạnh và cũng là nhân tố quan trọng mang lại sự thành công cho Tập đoàn Hòa Phát ngày hôm nay là kinh nghiệm điều hành và sự đoàn kết của ban lãnh đạo Tập đoàn cũng như tất cả công ty thành viên trong Tập đoàn. Từ công ty đầu tiên mang thương hiệu Hòa Phát ra đời là Công ty Thiết bị Phụ tùng Hòa Phát cho đến những công ty được hình thành sau này, quá trình hình thành và phát triển của Tập đoàn Hòa Phát luôn gắn liền với các cổ đông sáng lập của Hòa Phát.","KCN Phố Nối A, Giai Phạm, huyện Yên Mỹ, tỉnh Hưng Yên",www.hoaphat.com.vn
HPX,Tài chính,"Trải qua hơn 14 năm hình thành và phát triển, Hải Phát hướng tới tầm nhìn trở thành một trong đơn vị phát triển bất động sản chuyên nghiệp hàng đầu. Hải Phát tự hào là thương hiệu mang tới niềm tin vững chắc cho khách hàng với các lợi thế về kinh nghiệm phát triển dự án, tài chính, quỹ đất sạch lớn và chiến lược kinh doanh phù hợp. Với kinh nghiệm đã thực hiện thành công một số dự án phát triển các khu đô thị, dự án bất động sản quy mô lớn, Hải Phát đã góp mặt trong tốp đầu các doanh nghiệp bất động sản khu vực Hà Nội.","Tầng 5, Toà CT3, The Pride, Khu ĐTM An Hưng, Phường La Khê, Quận Hà Đông, Hà Nội",www.haiphat.com.vn
HSG,Vật liệu cơ bản,"Hiện tại Hoa Sen Group là công ty đứng đầu ngành tôn lợp cả nước, với thương hiệu Hoa Sen được đánh giá là thương hiệu mạnh và thân thiện, cộng với hệ thống bán lẻ được phân bố rộng đều khắp cả nước và trên 10.000 khách hàng truyền thống đã tạo một lợi thế để Hoa Sen Group đa dạng hóa sản phẩm, có thể phát triển thêm hàng chục mặt hàng khác thành công với chi phí thấp, có thể tăng doanh thu và lợi nhuận lên gấp nhiều lần trong thời gian ngắn.","Số 9 Đại Lộ Thống Nhất, KCN Sóng Thần II, Phường Dĩ An, thị xã Dĩ An, tỉnh Bình Dương.",www.hoasengroup.vn
HT1,Công nghiệp,"Công ty cổ phần Xi Măng Hà Tiên 1 là đơn vị chủ lực của Tổng Công Ty Xi Măng Việt Nam tại Miền Nam. Hà Tiên 1 hiện đang dẫn đầu về thị phần tiêu thụ xi măng trong khu vực IV với 39%, vượt xa công ty đứng thứ 2 là Công ty Xi măng Holcim (25%). Xi măng Hà tiên 1 đang chiếm khoảng 8% thị phần thị trường xi măng cả nước. Hệ thống phân phối của Công ty chủ yếu tập trung tại thị trường khu vực IV với các kênh phân phối đa dạng, có thể cung cấp sản phẩm đến tay người tiêu dùng một cách thuận tiện nhất.","360 Bến Chương Dương, Phường Cầu Kho, Quận 1, TP.HCM",www.vicemhatien.com.vn
HVN,Dịch vụ tiêu dùng,"Thương hiệu Vietnam Airlines - Hãng hàng không quốc gia Việt Nam đã được hình thành và phát triển gắn liền cùng với quá trình trưởng thành của ngành Hàng không dân dụng Việt Nam. Đến nay, từ một hãng hàng không nhỏ, Vietnam Airlines trở thành một thương hiệu uy tín, được khách hàng trong nước và quốc tế biết đến. Vietnam Airlines đã có vị trí xứng đáng trên bản đồ hàng không khu vực và thế giới với hình ảnh một hãng hàng không trẻ, hiện đại, năng động và đang phát triển mạnh mẽ.","Số 200 phố Nguyễn Sơn, phường Bồ Đề, quận Long Biên, thành phố Hà Nội",www.vietnamairlines.com
IJC,Tài chính,"Cổ phần hoá vào năm 2007, Công ty đi vào hoạt động và triển khai hoạt động kinh doanh bất động sản đúng vào thời kỳ khó khăn nhất của nền kinh tế trong và ngoài nước. Tuy nhiên với vai trò chi phối của Công ty mẹ: Công Ty luôn được sự hậu thuẫn từ Công ty mẹ trong việc được nhận các nguồn quỹ đất sạch để triển khai các dự án với một chi phí tiết kiệm nhất. Trong kinh doanh với vai trò là chủ đầu tư và hệ thống phân phối của mình: các sản phẩm của Công ty được đưa tới nhà đầu tư thứ cấp với một giá thành hợp lý. Ngoài ra Công ty còn có các sản phẩm khác nhằm đáp ứng nhu cầu nhà ở như chung cư, nhà ở công nhân, các khu thương mại, dịch vụ nhằm đáp ứng nhu cầu đa dạng của xã hội...","Tầng 5, tòa nhà Becamex Tower, số 230 Đại Lộ Bình Dương, Phường Phú Hòa, thị xã Thủ Dầu Một, tỉnh Bình Dương",www.becamexijc.com
IMP,Y tế,"Lĩnh vực kinh doanh chính của Công ty là sản xuất kinh doanh, xuất nhập khẩu sản phẩm tân dược, dụng cụ y tế, nguyên phụ liệu ngành,... Hiện tại, Công ty được cấp phép sản xuất gần 200 sản phẩm trong đó trên 30 sản phẩm nhượng quyền của các tập đòan lớn như: Sandoz, Union Pharma, Dp Pharma, Innotech (Pháp),... Sản phẩm sản xuất tập trung các nhóm hạ sốt giảm đau, kháng sinh, vitamin, thực phẩm chức năng, doanh thu sản xuất vẫn chiếm trên 95% và đóng góp 100% lợi nhuận.Với doanh thu hàng năm khoảng 350 tỷ đồng, Công ty chiếm khoảng 3% thị phần dược Việt Nam, nằm trong top 5 Công ty có doanh thu sản xuất dược lớn nhất Việt Nam.","Số 4 đường 30/04, phường 1, TP.Cao Lãnh, Đồng Tháp",www.imexpharm.com
ITA,Tài chính,"Kể từ khi thành lập, ITACO không ngừng nỗ lực phấn đấu vươn lên để xây dựng từ vùng đất trũng, ngập úng, sản xuất nông nghiệp năng suất thấp trở thành một khu công nghiệp hiện đại, đến nay KCN Tân Tạo là một trong những khu công nghiệp tập trung, đa ngành của Tp Hồ Chí Minh đạt quy mô KCN loại trung với tổng diện tích là 385 ha (sau khi điều chỉnh giảm diện tích KCN mở rộng xuống 49,7 ha làm hai khu tái định cư) vốn đầu tư 100 triệu USD.Tính phức tạp và nguồn vốn đầu tư lớn chính là hạn chế với nhiều nhà đầu tư vào lĩnh vực này. Khi dự án đã được hình thành, và được triển khai thành công, doanh nghiệp đã có được lợi thế mà các công ty khác khó có thể cạnh tranh nổi. Ngoài ra, Công ty có thế mạnh là đội ngũ lãnh đạo năng động, có kinh nghiệm và sáng tạo, cùng với sự hiểu biết rộng rãi và tâm huyết với sự phát triển Công ty. Đây chính là nền tảng của khả năng cạnh tranh của công ty.","Lô 16, đường 2, Khu Công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Tp. Hồ Chí Minh",http://www.tantaocity.com
KBC,Tài chính,"Trong các năm qua, Công ty được các ngành chức năng đánh giá tốt về việc thi công công trình đạt chất lượng, những mẫu mã thiết kế hết sức sinh động nên đã được nhiều khách hàng ưa chuộng. Với một quỹ đất nông nghiệp rất lớn đang được quy hoạch chuyển sang đất đô thị, địa ốc, khách sạn… Bên cạnh đó trong những năm qua trên điạ bàn tỉnh Bắc Ninh nhiều công trình, cơ sở hạ tầng, đường giao thông hiện đại đã và đang được xây dựng, góp phần đáng kể vào sự phát triển cuả ngành kinh doanh địa ốc trong địa bàn tỉnh nói chung và sự phát triển của Công ty nói riêng. Những khu đất Công ty được cấp giấy phép đều có vị trí đắc địa, thuận tiện về giao thông, cảnh quan.","Lô B7, Khu Công nghiệp Quế Võ, Xã Phương Liễu, Huyện Quế Võ, tỉnh Bắc Ninh",http://kinhbaccity.com/
KDC,Hàng tiêu dùng,"Sau nhiều năm hình thành và phát triển, đến nay thương hiệu Kinh Đô được hầu hết người tiêu dùng từ thành thị đến nông thôn, từ miền Nam ra miền Bắc biết đến. Sản phẩm của Kinh Đô đa dạng, nắm bắt tâm lý của người tiêu dùng, giá cả hợp lý, có sự đột phá về chất lượng, được cải tiến, thay đổi mẫu mã thường xuyên với ít nhất trên 40 sản phẩm mới mỗi năm. Công nghệ sản xuất của Kinh Đô vượt trội so với các doanh nghiệp cùng ngành.Một điểm khác biệt của Kinh Đô so với các doanh nghiệp khác là ngoài công nghệ hiện đại, Công ty rất chú trọng vào kỹ thuật chế biến sản phẩm, nhất là công thức pha chế phụ gia, nhờ đó mà các loại bánh kẹo của Công ty có mùi vị hấp dẫn và riêng biệt. Đây chính là một lợi thế cạnh tranh lớn của Kinh Đô, ngay cả với những đối thủ trong ngành bánh kẹo có máy móc hiện đại tương đương.","138-142 Hai Bà Trưng, P. Đa Kao, Quận 1, TP. HCM.",www.kdc.vn
KDH,Tài chính,"Trải qua hơn 16 năm hình thành và phát triển, Khang Điền luôn vững vàng với mục tiêu mang lại cho khách hàng những sản phẩm bất động sản tốt nhất. Hiện nay, Công ty đã và đang cho ra đời nhiều loại sản phẩm: nhà liền kề, biệt thự, căn hộ ở nhiều phân khúc từ khá đến cao cấp. Khang Điền đã để lại nhiều dấu ấn với hàng loạt các dự án tiêu biểu như chuỗi các dự án Mega: Mega Residence, Mega Ruby, Mega Village, Melosa Garden, The Venica, Lucasta, Merita","Phòng 1 và 2 Lầu 11 Saigon Centre 67 Lê Lợi, P. Bến Nghé, Quận 1, Tp.HCM",www.khangdien.com.vn
KOS,Tài chính,"Công ty Cổ phần Kosy là một công ty hoạt động đa ngành với lĩnh vực mũi nhọn là hoạt động đầu tư kinh doanh bất động sản. Được thành lập cách đây gần 10 năm, Công ty đã xây dựng được cho mình một chỗ đứng nhất định trên thị trường dựa trên những thế mạnh đặc trưng của công ty.","B6-BT5, khu đô thị mới Mỹ Đình 2, phường Mỹ Đình 2, quận Nam Từ Liêm, thành phố Hà Nội",www.kosy.vn
LGC,Công nghiệp,"Công ty Cổ phần Cơ khí – Điện Lữ Gia là một trong những công ty có uy tín của Việt Nam trong lĩnh vực sản xuất và lắp đặt các hệ thống đèn chiếu sáng công cộng và tín hiệu giao thông. Sản phẩm của Công ty đã có mặt trên thị trường Việt Nam hơn 25 năm và được các khách hàng trong và ngoài nước tín nhiệm. Sản phẩm đèn và trụ đèn của Công ty được lắp đặt cho nhiều hệ thống chiếu sáng công cộng ở các khu chế xuất, khu công nghiệp, đường bờ Bắc - bờ Nam cầu Mỹ Thuận, các đoạn đường quốc lộ lớn, các hệ thống chiếu sáng ở các tỉnh miền Tây, miền Trung và miền Bắc. Bên cạnh đó, sản phẩm của Công ty cũng được xuất khẩu sang thị trường khu vực lân cận là Campuchia.","Số 70 Lữ Gia, Phường 15, Quận 11, TP. HCM",ciibr.com.vn
LPB,Tài chính,"Tính về quy mô tổng tài sản, dự nợ cho vay, huy động vốn  LienVietPostBank  đứng thứ 13 trên tổng số 35 ngân hàng thương mại và đứng thứ 9 trên tổng 28 ngân hàng TMCP ở Việt Nam. Tính về VĐL,  LienVietPostBank  đứng thứ 16 trên tổng số 35 ngân hàng thương mại và đứng thứ 12 trên tổng số 28 ngân hàng TMCP. Như vây, xét về quy mô,  LienVietPostBank  chỉ đứng sau top 10 các ngân hàng có quy mô lớn nhất của Việt Nam dù chỉ mới thành lập được 9 năm. Đặc biệt trong năm 2016, kết quả kinh doanh của  LienVietPostBank  cho thấy sự nỗ lực và bứt phá mạnh mẽ, mở ra cơ hội lọt vào top 10 các ngân hàng lớn hàng đầu của Việt Nam.","Tầng 1,3,4,5,6 Tòa nhà Thaihodings Tower, Số 210 Đường Trần Quang Khải, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",www.lienvietpostbank.com.vn
MBB,Tài chính,"MB được xây dựng và phát triển trong suốt gần 17 năm hoạt động và có chỗ đứng vững chắc trên thị trường. MB được biết tới như một ngân hàng hoạt động ổn định với tốc độ tăng trưởng cao, tạo nên sự tin tưởng của các khách hàng hiện hữu, khách hàng tiềm năng và của các nhà đầu tư. Thương hiệu của MB được nhận diện như một ngân hàng năng động mà vấn duy trì được vị thế ổn định để phát triển bền vững, đóng góp vào thành công chung của khách hàng, của ngân hàng và của cộng đồng.","18 Lê Văn Lương, Trung Hòa, Cầu Giấy, HN",mbbank.com.vn
MSB,Tài chính,"So với các ngân hàng cùng ngành hoạt động tại Việt nam, MSB sở hữu nhiều thế mạnh góp phần khẳng định vị thế trên thị trường trong lĩnh vực kinh doanh ngân hàng và các dịch vụ có liên quan","Số 54A Nguyễn Chí Thanh, phường Láng Thượng, quận Đống Đa, Hà Nội",www.msb.com.vn
MSN,Hàng tiêu dùng,"Công ty là một trong những tập đoàn kinh doanh hàng đầu tại Việt Nam, sở hữu những danh mục đầu tư và những ngành nghề kinh doanh thuộc loại đứng đầu về tốc độ tăng trưởng của nền kinh tế Việt Nam. Hiện tại, Công ty nắm giữ quyền kiểm soát 54,80% Công ty Cổ phần Thực phẩm Ma San, được coi là công ty sản xuất thực phẩm hàng đầu tại Việt Nam theo doanh thu.","Tòa nhà Central Plaza, Phòng 802, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Tp.HCM",www.masangroup.com
MWG,Dịch vụ tiêu dùng,"Sau gần 10 năm hoạt động, Công ty đã trở thành nhà bán lẻ điện thoại di động lớn nhất Việt Nam với 217 cửa hàng phủ khắp 63 tỉnh thành. Doanh số điện thoại bán ra đạt gần 300.000 máy/tháng. Đến nay, công ty là đơn vị duy nhất có hệ thống cửa hàng bán lẻ điện thoại đi động phủ khắp 63 tỉnh thành phố tại Việt Nam. Công ty đã tự xây dựng hệ thống công nghệ thông tin hiện đại phục vụ cho hoạt động kinh doanh của mình. Các hệ thống đang được công ty áp dụng là hệ thống kiểm soát nội bộ ERP, hệ thống kiểm soát an ninh bằng camera...Công ty luôn chú trọng vào việc nâng cao chất lượng phục vụ, đem lại nhiều hơn nữa giá trị cho khách hàng","Số 222 Yersin, phường Phú Cường, thành phố Thủ Dầu Một, tỉnh Bình Dương, Việt Nam",www.mwg.vn
NLG,Tài chính,"Nam Long là một trong những nhà phát triển khu đô thị tiên phong tại Việt Nam, sở hữu một thế mạnh vượt trội bằng kinh nghiệm của 20 năm hoạt động trong ngành và lợi thế trong việc phát triển các dự án bất động sản từ ý tưởng quy hoạch đến khi thành khu đô thị, nhờ đó Công ty đã đầu tư được nhiều vị trí tốt trong khu vực thành phố và các tỉnh thành lân cận. Cộng với mô hình kinh doanh tổng thể và hài hòa cùng với bộ máy quản lý chuyên nghiệp và am hiểu trong lĩnh vực phát triển bất động sản từ việc pháttriển quỹ đất, quy hoạch thiết kế, thi công công trình và chiến lược bán hàng đã giúp Nam Long dần dần khẳng định vị thế của mình.","Số 6 Nguyễn Khắc Viện, phường Tân Phú, quận 7, Tp. Hồ Chí Minh",www.namlongvn.com
NT2,Các dịch vụ hạ tầng,"Vị trí nhà máy điện Nhơn Trạch 2 nằm trong khu công nghiệp Ông Kèo,gần trung tâm phụ tải Miền Nam, là tam giác kinh tế trọng điểm phía nam,hệ thống truyền tải điện thuận lợi,gần sông tiện lợi cho việc vận tải thiết bị siêu trường siêu trọng,thuận lợi cho công tác lấy và thải nước làm mát….",Ấp 3 – xã Phước Khánh – huyện Nhơn Trạch – tỉnh Đồng Nai,www.pvpnt2.vn
NVL,Tài chính,"Tập đoàn Novaland hiện là Nhà phát triển BĐS có thương hiệu hàng đầu tại khu vực TP HCM tập trung chủ yếu vào phân khúc khách hàng trung và cao cấp. Thông qua hoạt động M&A sôi động cùng năng lực triển khai Dự án tốt, Tập đoàn Novaland đã nhanh chóng trở thành một trong những Công ty BĐS dẫn đầu ngành. Công ty đã liên tục mua lại và phát triển nhiều Dự án có vị trí trọng yếu, trải đều trên hầu khắp các Quận trung tâm trên địa bàn TP HCM.","313B-315 Nam Kỳ Khởi Nghĩa, Phường 7, Quận 3, Tp.HCM",www.novaland.com.vn
OCB,Tài chính,"Trong giai đoạn từ năm 2015 -2019, tốc độ tăng trưởng kép và lợi nhuận trước thuế của OCB đạt lần lượt 86.5% và 24.3%. OCB đạt được tốc độ tăng trưởng vượt trội hơn so với các Ngân hàng cùng ngành khác. OCB đặt mục tiêu tăng trưởng quy mô bền vững đi cùng với chất lượng tài sản ngày một được nâng cao trong giai đoạn 2016-2020. Bên cạnh đó, OCB đã không còn nợ VAMC từ năm 2018","Số 41 (Tầng trệt, tầng lửng, tầng 1, tầng 2 của toà nhà) và số 45 Lê Duẩn, phường Bến Nghé, quận 1, thành phố Hồ Chí Minh",www.ocb.com.vn
PAN,Hàng tiêu dùng,"Công ty CP Xuyên Thái Bình (PAN) hoạt động trong các lĩnh vực nông nghiệp, thủy sản, thực phẩm và các dịch vụ tiện ích. Công ty được thành lập từ năm 1993 và khởi nghiệp kinh doanh với mảng dịch vụ tiện ích, bao gồm dịch vụ vệ sinh công nghiệp, dịch vụ hỗ trợ quản lý toàn diện, cung cấp thiết bị và hóa chất làm sạch thông qua 02 công ty con là Công ty Dịch vụ Pan Pacific (Pan Service) và Công ty Thương mại Pan Pacific (Pan Trading).","Lô A1-9, Đường VL3, KCN Vĩnh Lộc 2, Xã Long Hiệp, H , Bến Lức, Tỉnh Long An",www.thepangroup.vn
PC1,Công nghiệp,"Công ty cổ phần Xây Lắp Điện I với tiền thân là Công ty Xây lắp đường dây và Trạm được thành lập từ những ngày đầu độc lập, Công ty đã trải qua hơn 50 năm xây dựng và phát triển và hiện nay đã khẳng định được vị thế của mình trong tất cả các lĩnh vực hoạt động mà Công ty tham gia. Tháng 11/2012, Công ty vinh dự được Nhà nước trao tặng Huân chương độc lập hạng nhất, nhiều tập thể cá nhân của Công ty được trao tặng nhiều danh hiệu cao quý. Ngay sau đó, năm 2014 Công ty vinh dự được vinh danh trong TOP 500 doanh nghiệp lớn nhất Việt Nam, xếp thứ hạng thứ 185 với doanh thu đạt trên 3000 tỷ đồng. PCC1 có bề dày kinh nghiệm trong lĩnh vực xây lắp với hàng nghìn km đường dây tải điện và hàng trăm trạm biến áp ở các cấp điện áp 500KV, 220KV, 110KV do Công ty thực hiện","Số 18 Lý Văn Phúc, phường Cát Linh, quận Đống Đa, Hà Nội",http://pcc1.vn/
PDR,Tài chính,"Được thành lập vào thời điểm thị trường BĐS đang gặp khó khăn ở cuối năm 2004, các Cổ đông sáng lập của Công ty Cổ phần Phát triển BĐS Phát Đạt với tầm nhìn chiến lược đã nhận thức được định hướng phát triển cơ sở hạ tầng, xu hướng phát triển kinh tế xã hội của đất nước và mạnh dạn nắm bắt cơ hội thị trường,tập trung đầu tư kinh doanh BĐS tại các vị trí trung tâm của TP.HCM.Công ty đã và đang tiếp tục mở rộng danh mục đầu tư vào nhiều dự án BĐS trên địa bàn TPHCM và cả nước, hướng đến trở thành một trong những nhà đầu tư BĐS cao cấp hàng đầu Việt Nam cũng như quyết tâm xây dựng một thương hiệu mạnh trong ngành BĐS.","Tầng 8, và 9 Tháp B, Tòa nhà Viettel, 285 Đường CMT8, P. 12, Quận 10, Tp.HCM",www.phatdat.com.vn
PHR,Vật liệu cơ bản,"Với kinh nghiệm quản lý lâu năm về cây cao su, trang thiết bị chế biến được đầu tư tương đối hiện đại và kỹ thuật khai thác tiên tiến, thương hiệu từng bước đã được khẳng định trên thị trường thế giới đặc biệt là sản phẩm mủ SVR CV, SVR L, SVR 3L. Sản phẩm của Công ty đã có mặt tại thị trường Châu Âu và Châu Á, Mỹ… đây sẽ là nền tảng vững chắc cho Công ty mở rộng và đa dạng hóa thị trường xuất khẩu;","Thửa đất số 374, tờ bản đồ 17, Ấp 2A, xã Phước Hòa, huyện Phú Giáo, tỉnh Bình Dương",www.phr.vn
PLX,Dầu khí,"Trong lĩnh vực xăng dầu, Tập đoàn giữ vai trò chủ đạo trên thị trường nội địa theo đúng chỉ đạo của chính phủ, cung cấp tới 50% nhu cầu tiêu thụ xăng dầu của cả nước. Cùng với 29 doanh nghiệp đầu mối kinh doanh xăng dầu khác, Tập đoàn bảo đảm đầy đủ và kịp thời các chủng loại xăng dầu phục vụ sự nghiệp phát triển kinh tế, xã hội của đất nước, bảo đảm an ninh quốc phòng và nhu cầu tiêu dùng của Nhân dân.","Số 1, phố Khâm Thiên, phường Khâm Thiên, quận Đống Đa, thành phố Hà Nội",petrolimex.com.vn
PNJ,Hàng tiêu dùng,"Do đặc thù hoạt động của công ty nên tốc độ tăng giá vốn hàng bán tương đương với tốc độ tăng trưởng của doanh thu và chiếm khoảng 91% tổng doanh thu thuần, tuy nhiên chi phí bán hàng và chi phí quản lý chiếm tỷ lệ rất nhỏ trong tổng doanh số của công ty. Nhân công và sự canh tranh là hai yếu tố đang gây khó khăn cho PNJ. Ngoài ra, PNJ cũng chịu ảnh hưởng từ diễn biến giá vàng thế giới. Trải qua 20 năm hoạt động và phát triển, PNJ đã trở thành một trong những doanh nghiệp dẫn đầu của ngành sản xuất kinh doanh trang sức tại Việt Nam và là một trong những doanh nghiệp lớn của khu vực.","170 E Phan Đăng Lưu, P.3, Q.Phú Nhuận, TP. HCM",pnj.com.vn
POM,Vật liệu cơ bản,"Nhận thức được tiềm năng và những thách thức của ngành thép Việt Nam, Pomina đã vạch ra chiến lược đầu tư tốt hơn với quy mô vốn lớn, công nghệ cao, công suất lớn, tạo chất lượng sản phẩm tốt, thương hiệu bền vững và chi phí giá thành cạnh tranh. Theo đánh giá của Công ty thì chỉ với định hướng trên, doanh nghiệp mới có khả năng tiến dài và sâu trong ngành thép Việt Nam và trên Thế giới.","Đường 27, KCN Sóng Thần II, huyện Dĩ An, tỉnh Bình Dương",www.pomina-steel.com
POW,Các dịch vụ hạ tầng,"Là Tổng Công ty mẹ – Công ty TNHH một thành viên do Tập Đoàn Dầu khí Quốc Gia Việt Nam đầu tư 100% vốn, được thành lập theo Quyết định 1468/QĐ-DKVN ngày 17/5/2007 của Hội đồng quản trị Tập đoàn Dầu khí Quốc gia Việt Nam.","Tầng 8, 9 Tòa nhà Viện Dầu khí, 167 Trung Kính, Yên Hòa, Cầu Giấy, Hà Nội",http://www.pvpower.vn/
PPC,Các dịch vụ hạ tầng,"Công ty Cổ phần Nhiệt Điện Phả Lại (PPC) tiền thân là nhà máy nhiệt điện Phả Lại thành lập năm 1982 và chính thức chuyển đổi sang hình thức công ty Cổ phần vào tháng 01 năm 2006. Hoạt động sản xuất kinh doanh chính của Công ty là sản xuất điện năng (chiếm khoảng 99% doanh thu). Công ty hiện có sáu tổ máy đang hoạt động tại hai nhà máy là Phả Lại I và Phả lại II với tổng công suất lắp đặt lên tới 1040 MW. Hiện nay và trong những năm tới, Công ty cổ phần Nhiệt điện Phả Lại vẫn là một trung tâm sản xuất nhiệt điện lớn ở khu vực phía Bắc.","Km 28, QL 18, Phường Phả Lại, thị xã Chí Linh, tỉnh Hải Dương",www.ppc.evn.vn
PTL,Tài chính,"Tuy mới được thành lập nhưng Petroland đã dần khẳng định được tên tuổi của mình trên thị trường bất động sản Việt Nam. Hiện tại Petroland không ngừng mở rộng quy mô hoạt động kinh doanh với mục tiêu đến năm 2015 sẽ đưa Petroland trở thành một trong những công ty mạnh, đủ năng lực cạnh tranh trong một số lĩnh vực bất động sản ở Việt Nam.Bên cạnh đó, khi cổ phiếu Petroland được niêm yết trên thị trường chứng khoán, cùng với các lợi thế khác lớn và uy tín sẵn có của mình, Petroland sẽ nâng cao hơn nữa năng lực quản trị doanh nghiệp, minh bạch hóa các hoạt động kinh doanh, tiếp cận kênh huy động vốn trung và dài hạn để nhanh chóng nâng cao hơn nữa năng lực tài chính, nhằm thực hiện hóa các mục tiêu chiến lược phát triển của Công ty.","Petroland Tower Số 12 Tân Trào, Phường Tân Phú, Quận 7, TP. Hồ Chí Minh.",www.petroland.com.vn
PVD,Dầu khí,"CTCP Khoan và Dịch vụ khoan Dầu khí (PV Drilling) là đơn vị thành viên của Tổng công ty Dầu khí Việt Nam, được thành lập vào tháng 11/2001. PV Drilling đã không ngừng phát triển và tạo được vị thế vững chắc về khả năng cung cấp dịch vụ khoan, kỹ thuật giếng khoan và một số dịch vụ khác cho các hoạt động khoan thăm dò, khai thác dầu khí tại Việt Nam và trong khu vực. Sau những năm cung cấp dịch vụ kỹ thuật dầu khí, đến nay PV Drilling đã chiếm lĩnh phần lớn thị phần cung cấp dịch vụ dầu khí chuyên ngành cho các công ty dầu khí và nhà thầu khoan. Trong các năm qua, công ty luôn đạt mức tăng trưởng cao, kết quả hoạt động kinh doanh khá tốt.","Lầu 4, Tòa nhà Sailling Tower, số 111A Pasteur, Q1, Tp.HCM",www.pvdrilling.com.vn
PVT,Công nghiệp,"Là một thành viên thuộc Tập đoàn Dầu khí Quốc gia Việt Nam – Tập đoàn lớn chiếm vị trí trọng yếu trong nền kinh tế Việt Nam, Nhà nước nắm cổ phần chi phối (60%), PV TransCorp được hưởng nhiều lợi thế qua thương hiệu và uy tín lớn của Tập đoàn không chỉ trong nước mà còn trên cả thị trường quốc tế. Điều này giúp cho hoạt động kinh doanh của PV Trans Corp ngày càng phát triển hơn.","Tầng 2, tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, TP.HCM",www.pvtrans.com
REE,Công nghiệp,"Do đặc tính của lĩnh vực cơ điện và phân khúc thị trường của REE là các công trình cỡ lớn, vì vậy khả năng bị cạnh tranh từ các đối thủ bên ngoài là thấp. REE luôn là công ty được các tổ chức trong và ngoài nước quan tâm, tỷ lệ nắm giữ REE luôn đạt mức cao và đến thời điểm hiện tại thì room dành cho nhà đầu tư nước ngoài đã lắp đầy 49%. REE có lợi thế lớn về đất đai do hầu hết đất đai đều mua từ những năm 90 với giá rẻ. Là một doanh nghiệp hoạt động trong ngành xây dựng và đã đầu tư vào nhiều dự án nhà cao tầng nên REE có nhiều kinh nghiệm trong quản lý chi phí và khả năng khả năng kiểm soát đầu vào tốt. Hiện tại REE M&E là nhà thầu hàng đầu tại VN và chiếm 30% thị phần cả nước.","364 Cộng hoà-Phường 13- Q. Tân Bình, TP Hồ Chí Minh",www.reecorp.com
